Date,Venue,Performers,URL,IsFree
2023-12-09T19:00:00,"Mary&#39;s Underground, Circular Quay, Sydney",Rock Ko Fol Sydney,https://www.moshtix.com.au/v2/event/rock-ko-fol-sydney/155411,
2024-01-19T19:00:00,"Mary&#39;s Underground, Circular Quay, Sydney",Gengahr &#39;Red Sun Titans&#39; Australian Tour ,https://www.moshtix.com.au/v2/event/gengahr-red-sun-titans-australian-tour/156759,
2023-09-26T19:00:00,The Bridge Hotel,Denis Carnahan&#39;s Rugby League The Musical,https://www.moshtix.com.au/v2/event/denis-carnahans-rugby-league-the-musical/150267,
2023-09-27T19:00:00,The Bridge Hotel,Denis Carnahan&#39;s Rugby League The Musical,https://www.moshtix.com.au/v2/event/denis-carnahans-rugby-league-the-musical/150268,
2023-09-28T19:00:00,The Bridge Hotel,Denis Carnahan&#39;s Rugby League The Musical,https://www.moshtix.com.au/v2/event/denis-carnahans-rugby-league-the-musical/150269,
2023-09-29T19:00:00,The Bridge Hotel,Denis Carnahan&#39;s Rugby League The Musical,https://www.moshtix.com.au/v2/event/denis-carnahans-rugby-league-the-musical/150270,
2023-10-14T20:00:00,The Bridge Hotel,High Voltage - The AC/DC Show ,https://www.moshtix.com.au/v2/event/high-voltage-the-ac-dc-show/148799,
2023-10-21T20:30:00,The Bridge Hotel,Apache Rose - The Ultimate Red Hot Chili Peppers Tribute Show + Maiden Australia,https://www.moshtix.com.au/v2/event/apache-rose-the-ultimate-red-hot-chili-peppers-tribute-show-maiden-australia/154177,
2023-10-22T17:00:00,The Bridge Hotel,Cinema Show - Performing the works of Genesis ,https://www.moshtix.com.au/v2/event/cinema-show-performing-the-works-of-genesis/155374,
2023-10-27T20:00:00,The Bridge Hotel,All The Small Things - Blink 182 Tribute + 2000 Light Years Away - Green Day Tribute Band,https://www.moshtix.com.au/v2/event/all-the-small-things-blink-182-tribute-2000-light-years-away-green-day-trib/155925,
2023-11-01T18:30:00,The Bridge Hotel,Joel Turner&#39;s Most Epic Livestream Ever! LIVE,https://www.moshtix.com.au/v2/event/joel-turners-most-epic-livestream-ever-live/156299,
2023-11-03T17:00:00,The Bridge Hotel,STEEL ASSASSINS 2023 Day 1 FRIDAY TICKET,https://www.moshtix.com.au/v2/event/steel-assassins-2023-day-1-friday-ticket/154188,
2023-11-03T17:00:00,The Bridge Hotel,STEEL ASSASSINS FESTIVAL 2023,https://www.moshtix.com.au/v2/event/steel-assassins-festival-2023/153384,
2023-11-04T13:30:00,The Bridge Hotel,STEEL ASSASSINS 2023 Day 2 SATURDAY TICKET,https://www.moshtix.com.au/v2/event/steel-assassins-2023-day-2-saturday-ticket/154189,
2023-11-05T17:00:00,The Bridge Hotel,Chasin the Train ,https://www.moshtix.com.au/v2/event/chasin-the-train/155171,
2023-11-18T19:30:00,The Bridge Hotel,Rose Tattoo,https://www.moshtix.com.au/v2/event/rose-tattoo/154262,
2023-11-24T19:30:00,The Bridge Hotel,The Angels,https://www.moshtix.com.au/v2/event/the-angels/154653,
2023-11-25T21:00:00,The Bridge Hotel,Voxneon ,https://www.moshtix.com.au/v2/event/voxneon/154865,
2023-12-06T18:30:00,The Bridge Hotel,Joel Turner&#39;s Most Epic Livestream Ever! LIVE,https://www.moshtix.com.au/v2/event/joel-turners-most-epic-livestream-ever-live/156300,
2023-12-16T20:00:00,The Bridge Hotel,The Robbie Williams Ultimate Experience Show,https://www.moshtix.com.au/v2/event/the-robbie-williams-ultimate-experience-show/155639,
2023-12-22T19:30:00,The Bridge Hotel,Dragon 50th Anniversary,https://www.moshtix.com.au/v2/event/dragon-50th-anniversary/154809,
2023-12-23T21:00:00,The Bridge Hotel,Dee Minor &amp; The Dischords,https://www.moshtix.com.au/v2/event/dee-minor-the-dischords/155532,
2023-12-29T19:30:00,The Bridge Hotel,Phil Burton - Sweet Soul Music,https://www.moshtix.com.au/v2/event/phil-burton-sweet-soul-music/154670,
2024-01-03T18:30:00,The Bridge Hotel,Joel Turner&#39;s Most Epic Livestream Ever! LIVE,https://www.moshtix.com.au/v2/event/joel-turners-most-epic-livestream-ever-live/156301,
2024-03-08T19:45:00,The Bridge Hotel,Machinations - 40th Anniversary &quot;No Say In It&quot; || Also starring: Caligula,https://www.moshtix.com.au/v2/event/machinations-40th-anniversary-no-say-in-it-also-starring-caligula/156258,
2024-03-09T19:45:00,The Bridge Hotel,Machinations - 40th Anniversary &quot;No Say In It&quot; || Also starring: Caligula ,https://www.moshtix.com.au/v2/event/machinations-40th-anniversary-no-say-in-it-also-starring-caligula/156598,
2024-04-13T14:00:00,The Bridge Hotel,Backyard Bash - Hair Metal &amp; Hard Rock Extravaganza,https://www.moshtix.com.au/v2/event/backyard-bash-hair-metal-hard-rock-extravaganza/157598,
2023-09-26T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Aidan’s Anime Band + The William Kiss Quintet!,https://www.moshtix.com.au/v2/event/aidan’s-anime-band-the-william-kiss-quintet/156763,
2023-09-27T19:00:00,Lazybones Lounge Restaurant &amp; Bar,I hold The Lion&#39;s Paw + ​Underwards,https://www.moshtix.com.au/v2/event/i-hold-the-lions-paw-​underwards/156168,
2023-09-27T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - BASS OVER APEX  (CD LAUNCH) With Special guests SWANSEA HIT AND RUN,https://www.moshtix.com.au/v2/event/lvl-1-bass-over-apex-cd-launch-with-special-guests-swansea-hit-and-run/156637,
2023-09-28T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - QAF Acoustic,https://www.moshtix.com.au/v2/event/lvl-1-qaf-acoustic/156600,
2023-09-28T19:00:00,Lazybones Lounge Restaurant &amp; Bar,White Cat Jazz + DC 3,https://www.moshtix.com.au/v2/event/white-cat-jazz-dc-3/156549,
2023-09-29T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Jo Fabro &amp; Band,https://www.moshtix.com.au/v2/event/lvl-1-jo-fabro-band/157435,
2023-09-29T19:00:00,Lazybones Lounge Restaurant &amp; Bar,The Booty Affair ft. Professor Groove &amp; Juanita Tippins,https://www.moshtix.com.au/v2/event/the-booty-affair-ft-professor-groove-juanita-tippins/155571,
2023-09-30T19:00:00,Lazybones Lounge Restaurant &amp; Bar,King Tide,https://www.moshtix.com.au/v2/event/king-tide/155572,
2023-10-01T16:00:00,Lazybones Lounge Restaurant &amp; Bar,Zoe K Whole Experience,https://www.moshtix.com.au/v2/event/zoe-k-whole-experience/157014,
2023-10-02T18:00:00,Lazybones Lounge Restaurant &amp; Bar,Closed - Mon 2 Oct,https://www.moshtix.com.au/v2/event/closed-mon-2-oct/157022,1
2023-10-03T18:00:00,Lazybones Lounge Restaurant &amp; Bar,Akasha  + The Sal Vulcano Tribute Choir + Almost Toast,https://www.moshtix.com.au/v2/event/akasha-the-sal-vulcano-tribute-choir-almost-toast/156933,
2023-10-04T18:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Sean Coffin’s Zoning Laws,https://www.moshtix.com.au/v2/event/lvl-1-sean-coffin’s-zoning-laws/156625,
2023-10-04T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Mister Ott - Wed 4 Oct ,https://www.moshtix.com.au/v2/event/mister-ott-wed-4-oct/153442,
2023-10-05T18:00:00,Lazybones Lounge Restaurant &amp; Bar,Edgewood Drive Single Launch ,https://www.moshtix.com.au/v2/event/edgewood-drive-single-launch/156314,
2023-10-05T18:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Nana Koizumi Quartet!,https://www.moshtix.com.au/v2/event/lvl-1-nana-koizumi-quartet/157030,
2023-10-06T19:00:00,Lazybones Lounge Restaurant &amp; Bar,GARFISH with very special guests Tony Hughes and Ras Roni,https://www.moshtix.com.au/v2/event/garfish-with-very-special-guests-tony-hughes-and-ras-roni/156205,
2023-10-07T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Bandides + ABALENGA,https://www.moshtix.com.au/v2/event/bandides-abalenga/155923,
2023-10-08T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Hellenique Boheme&#39;s tribute to Apostolos Kaldaras,https://www.moshtix.com.au/v2/event/hellenique-bohemes-tribute-to-apostolos-kaldaras/155817,
2023-10-09T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Closed - Mon 9 Oct,https://www.moshtix.com.au/v2/event/closed-mon-9-oct/157023,1
2023-10-10T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Genre Swap - Excelsia&#39;s Extraordinary Playlist,https://www.moshtix.com.au/v2/event/genre-swap-excelsias-extraordinary-playlist/155685,
2023-10-10T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Lazy&#39;s Comedy Club,https://www.moshtix.com.au/v2/event/lvl-1-lazys-comedy-club/155829,
2023-10-11T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Evan Carydakis – Cherry Pops,https://www.moshtix.com.au/v2/event/lvl-1-evan-carydakis-–-cherry-pops/153446,
2023-10-11T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Mister Ott - Wed 11 Oct,https://www.moshtix.com.au/v2/event/mister-ott-wed-11-oct/153443,
2023-10-12T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Gooey Drop + Ty La Be Trio + Tap Hammer,https://www.moshtix.com.au/v2/event/lvl-1-gooey-drop-ty-la-be-trio-tap-hammer/157334,
2023-10-12T19:00:00,Lazybones Lounge Restaurant &amp; Bar,The Greasy Chicken Orchestra,https://www.moshtix.com.au/v2/event/the-greasy-chicken-orchestra/156311,
2023-10-13T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Clayton Doley&#39;s Bayou Billabong,https://www.moshtix.com.au/v2/event/clayton-doleys-bayou-billabong/154571,
2023-10-14T19:00:00,Lazybones Lounge Restaurant &amp; Bar,BURLESQUE AT THE BONES IS BACK,https://www.moshtix.com.au/v2/event/burlesque-at-the-bones-is-back/155960,
2023-10-15T13:00:00,Lazybones Lounge Restaurant &amp; Bar,Marrickville Festival - FREE ENTRY,https://www.moshtix.com.au/v2/event/marrickville-festival-free-entry/156520,1
2023-10-16T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Closed - Mon 16 Oct,https://www.moshtix.com.au/v2/event/closed-mon-16-oct/157024,1
2023-10-17T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Steve Hunter Band,https://www.moshtix.com.au/v2/event/lvl-1-steve-hunter-band/156320,
2023-10-18T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Mister Ott - Wed 18 Oct,https://www.moshtix.com.au/v2/event/mister-ott-wed-18-oct/153444,
2023-10-19T19:00:00,Lazybones Lounge Restaurant &amp; Bar,THE YEARLINGS Album Launch plus special guests Lucie Thorne &amp; Hamish Stuart,https://www.moshtix.com.au/v2/event/the-yearlings-album-launch-plus-special-guests-lucie-thorne-hamish-stuart/155998,
2023-10-20T19:00:00,Lazybones Lounge Restaurant &amp; Bar,On The Stoop with The Coomba All Stars,https://www.moshtix.com.au/v2/event/on-the-stoop-with-the-coomba-all-stars/157119,
2023-10-21T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Afro Moses Spirit of Hugh Masekela + Afro Moses is back from Africa,https://www.moshtix.com.au/v2/event/afro-moses-spirit-of-hugh-masekela-afro-moses-is-back-from-africa/156595,
2023-10-22T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Horns Plus Big Band,https://www.moshtix.com.au/v2/event/horns-plus-big-band/153940,
2023-10-22T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - The Inlay Ensemble perform the works of Australian composer Keyna Wilkins,https://www.moshtix.com.au/v2/event/lvl-1-the-inlay-ensemble-perform-the-works-of-australian-composer-keyna-wilkins/157475,
2023-10-23T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Closed - Mon 23 Oct,https://www.moshtix.com.au/v2/event/closed-mon-23-oct/157025,1
2023-10-24T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Lazy&#39;s Comedy Club,https://www.moshtix.com.au/v2/event/lvl-1-lazys-comedy-club/157028,
2023-10-24T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Matt Arthur Band + Sam McNally presents The Happy Endings,https://www.moshtix.com.au/v2/event/matt-arthur-band-sam-mcnally-presents-the-happy-endings/156908,
2023-10-25T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Mister Ott - Wed 25 Oct,https://www.moshtix.com.au/v2/event/mister-ott-wed-25-oct/153445,
2023-10-26T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Charlie Chech EP Launch Party and Show,https://www.moshtix.com.au/v2/event/charlie-chech-ep-launch-party-and-show/156626,
2023-10-26T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Get Folked - Thurs 26 Oct,https://www.moshtix.com.au/v2/event/lvl-1-get-folked-thurs-26-oct/157252,
2023-10-27T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Halloween Tropical Latinas  ,https://www.moshtix.com.au/v2/event/lvl-1-halloween-tropical-latinas/157498,
2023-10-27T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Midnight Tea Party,https://www.moshtix.com.au/v2/event/midnight-tea-party/154502,
2023-10-28T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lionel &amp; The Swingers Club,https://www.moshtix.com.au/v2/event/lionel-the-swingers-club/156597,
2023-10-29T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Sneaky Freakers +  SF WRENS,https://www.moshtix.com.au/v2/event/sneaky-freakers-sf-wrens/156693,
2023-10-29T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - James Bennett &amp; Vena Klymo,https://www.moshtix.com.au/v2/event/lvl-1-james-bennett-vena-klymo/157354,
2023-10-30T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Closed - Mon 30 Oct,https://www.moshtix.com.au/v2/event/closed-mon-30-oct/157026,1
2023-10-31T18:00:00,Lazybones Lounge Restaurant &amp; Bar,The Tuesday Night Jazz Orchestra - 31 Oct ,https://www.moshtix.com.au/v2/event/the-tuesday-night-jazz-orchestra-31-oct/156749,
2023-10-31T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Jeremy Sawkins Band ,https://www.moshtix.com.au/v2/event/lvl-1-jeremy-sawkins-band/157344,
2023-11-02T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Jacqui Lumsden ENTHUSIASM EP Launch  with special guests Sarah Yagki and Sammy Honeysett,https://www.moshtix.com.au/v2/event/jacqui-lumsden-enthusiasm-ep-launch-with-special-guests-sarah-yagki-and-sammy-ho/157340,
2023-11-02T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Heather Prowse Trio,https://www.moshtix.com.au/v2/event/lvl-1-heather-prowse-trio/155897,
2023-11-03T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Suzy &amp; The Snakepit,https://www.moshtix.com.au/v2/event/suzy-the-snakepit/157121,
2023-11-04T19:00:00,Lazybones Lounge Restaurant &amp; Bar,The Booty Affair ft. Professor Groove &amp; Juanita Tippins - Sat 4 Nov,https://www.moshtix.com.au/v2/event/the-booty-affair-ft-professor-groove-juanita-tippins-sat-4-nov/157538,
2023-11-05T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Bridie King&#39;s Jazz and Blues Revue,https://www.moshtix.com.au/v2/event/bridie-kings-jazz-and-blues-revue/155893,
2023-11-05T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - SiSi: The Weavers,https://www.moshtix.com.au/v2/event/lvl-1-sisi-the-weavers/155892,
2023-11-07T18:00:00,Lazybones Lounge Restaurant &amp; Bar,The Tuesday Night Jazz Orchestra - 7 Nov,https://www.moshtix.com.au/v2/event/the-tuesday-night-jazz-orchestra-7-nov/156750,
2023-11-07T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Half Light,https://www.moshtix.com.au/v2/event/lvl-1-half-light/157141,
2023-11-09T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Adelante Tango - Tango Nuevo En Vivo,https://www.moshtix.com.au/v2/event/adelante-tango-tango-nuevo-en-vivo/157113,
2023-11-10T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Welter + Even/Odd,https://www.moshtix.com.au/v2/event/welter-even-odd/155743,
2023-11-11T19:00:00,Lazybones Lounge Restaurant &amp; Bar,AVAPOLOOZA!! ‘Made In America’ 70’s Show,https://www.moshtix.com.au/v2/event/avapolooza-‘made-in-america’-70’s-show/155044,
2023-11-12T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Carla B &amp; the Magpies EP Launch Ft Lili Alaska + The Rhubarbs,https://www.moshtix.com.au/v2/event/carla-b-the-magpies-ep-launch-ft-lili-alaska-the-rhubarbs/157358,
2023-11-14T18:00:00,Lazybones Lounge Restaurant &amp; Bar,The Tuesday Night Jazz Orchestra - 14 Nov,https://www.moshtix.com.au/v2/event/the-tuesday-night-jazz-orchestra-14-nov/156752,
2023-11-16T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Steppers // &#39;Funkovski&#39; Single Launch,https://www.moshtix.com.au/v2/event/lvl-1-steppers-funkovski-single-launch/157485,
2023-11-17T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Empty Fish Tank &#39;Little Chickens&#39; Launch + Darling Street,https://www.moshtix.com.au/v2/event/empty-fish-tank-little-chickens-launch-darling-street/155994,
2023-11-18T19:00:00,Lazybones Lounge Restaurant &amp; Bar,King Tide - Sat 18 Nov,https://www.moshtix.com.au/v2/event/king-tide-sat-18-nov/156658,
2023-11-19T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Damned If We Don&#39;t Tour,https://www.moshtix.com.au/v2/event/damned-if-we-dont-tour/156228,
2023-11-25T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Daniel Aranda ,https://www.moshtix.com.au/v2/event/daniel-aranda/155268,
2023-11-26T17:00:00,Lazybones Lounge Restaurant &amp; Bar,BOTC,https://www.moshtix.com.au/v2/event/botc/157621,
2023-11-26T17:00:00,Lazybones Lounge Restaurant &amp; Bar,Lvl 1 - Rebecca Barnard and Jazz Baby,https://www.moshtix.com.au/v2/event/lvl-1-rebecca-barnard-and-jazz-baby/155745,
2023-11-30T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Get Folked - Apes Of The State (USA) &amp; Pigeon Pit (USA) Double-headline Australian Tour,https://www.moshtix.com.au/v2/event/get-folked-apes-of-the-state-usa-pigeon-pit-usa-double-headline-australia/157374,
2023-12-01T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Ina Maka,https://www.moshtix.com.au/v2/event/ina-maka/157132,
2023-12-05T18:00:00,Lazybones Lounge Restaurant &amp; Bar,The Tuesday Night Jazz Orchestra - 5 Dec,https://www.moshtix.com.au/v2/event/the-tuesday-night-jazz-orchestra-5-dec/157120,
2023-12-08T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Afro Moses,https://www.moshtix.com.au/v2/event/afro-moses/157152,
2023-12-09T19:00:00,Lazybones Lounge Restaurant &amp; Bar,JamNation + Funk Four ,https://www.moshtix.com.au/v2/event/jamnation-funk-four/156496,
2023-12-21T19:00:00,Lazybones Lounge Restaurant &amp; Bar,The Jazz Junkies,https://www.moshtix.com.au/v2/event/the-jazz-junkies/156179,
2023-12-22T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Beliza,https://www.moshtix.com.au/v2/event/beliza/157183,
2023-12-30T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Weirdassembly,https://www.moshtix.com.au/v2/event/weirdassembly/157614,
2024-05-31T19:00:00,Lazybones Lounge Restaurant &amp; Bar,Gift Voucher,https://www.moshtix.com.au/v2/event/gift-voucher/140301,
2023-09-27T19:00:00,"ROUNDHOUSE, SYDNEY",JPEGMAFIA,https://www.moshtix.com.au/v2/event/jpegmafia/155769,
2023-09-28T19:00:00,"ROUNDHOUSE, SYDNEY",Roundhouse Zombie Toga Party | 18+,https://www.moshtix.com.au/v2/event/roundhouse-zombie-toga-party-18/156035,
2023-09-30T18:00:00,"ROUNDHOUSE, SYDNEY",BINGO LOCO - SATURDAY 30TH SEPTEMBER,https://www.moshtix.com.au/v2/event/bingo-loco-saturday-30th-september/155735,
2023-10-08T11:30:00,"ROUNDHOUSE, SYDNEY",The Hobby Hangout Sydney,https://www.moshtix.com.au/v2/event/the-hobby-hangout-sydney/155966,1
2023-11-03T19:30:00,"ROUNDHOUSE, SYDNEY",SAFIA,https://www.moshtix.com.au/v2/event/safia/154733,
2023-11-17T18:30:00,"ROUNDHOUSE, SYDNEY",Dance Gavin Dance,https://www.moshtix.com.au/v2/event/dance-gavin-dance/153836,
2023-11-18T19:00:00,"ROUNDHOUSE, SYDNEY",The Vanns - Last Of Your Kind Australian Tour &#39;23 With special guests Shag Rock,https://www.moshtix.com.au/v2/event/the-vanns-last-of-your-kind-australian-tour-23-with-special-guests-shag-rock/154309,
2023-11-23T19:30:00,"ROUNDHOUSE, SYDNEY",David Kushner,https://www.moshtix.com.au/v2/event/david-kushner/155161,
2023-12-02T17:00:00,"ROUNDHOUSE, SYDNEY",Subversion Ascension,https://www.moshtix.com.au/v2/event/subversion-ascension/156210,
2023-12-05T19:00:00,"ROUNDHOUSE, SYDNEY",ALVVAYS,https://www.moshtix.com.au/v2/event/alvvays/155636,
2024-04-02T19:30:00,"ROUNDHOUSE, SYDNEY",ERIC NAM,https://www.moshtix.com.au/v2/event/eric-nam/154488,
2023-10-15T12:00:00,The Chippo Hotel,MAMA B X THE CHIPPO HOTEL: Vegan Oktoberfest,https://www.moshtix.com.au/v2/event/mama-b-x-the-chippo-hotel-vegan-oktoberfest/156883,
2023-11-07T12:00:00,The Chippo Hotel,MAMA B X CHIPPO HOTEL: Nup To The Cup,https://www.moshtix.com.au/v2/event/mama-b-x-chippo-hotel-nup-to-the-cup/157390,
2023-09-27T19:00:00,Liberty Hall,Eden U18s,https://www.moshtix.com.au/v2/event/eden-u18s/156690,
2023-09-30T14:00:00,Liberty Hall,Summer Dance,https://www.moshtix.com.au/v2/event/summer-dance/156494,
2023-09-30T14:00:00,Liberty Hall,"Summer Dance w/ Four Tet, Ben Fester, Evie ",https://www.moshtix.com.au/v2/event/summer-dance-w-four-tet-ben-fester-evie/155807,
2023-09-30T20:00:00,Liberty Hall,Summer Dance w/ Jyoty + Special Guests,https://www.moshtix.com.au/v2/event/summer-dance-w-jyoty-special-guests/155808,
2023-10-06T19:00:00,Liberty Hall,Scorpion Kings – DJ Maphorisa &amp; Kabza De Small,https://www.moshtix.com.au/v2/event/scorpion-kings-–-dj-maphorisa-kabza-de-small/156045,
2023-10-07T20:00:00,Liberty Hall,Under Utopia,https://www.moshtix.com.au/v2/event/under-utopia/155436,
2023-10-13T19:30:00,Liberty Hall,Kanthari Fiesta,https://www.moshtix.com.au/v2/event/kanthari-fiesta/154679,
2023-10-14T18:30:00,Liberty Hall,“La mejor salsa del mundo” Adolescentes Orquesta,https://www.moshtix.com.au/v2/event/“la-mejor-salsa-del-mundo”-adolescentes-orquesta/151863,
2023-10-15T19:00:00,Liberty Hall,Phony Ppl,https://www.moshtix.com.au/v2/event/phony-ppl/154787,
2023-10-20T19:00:00,Liberty Hall,Rafet El Roman Sydney Concert,https://www.moshtix.com.au/v2/event/rafet-el-roman-sydney-concert/156907,
2023-10-21T18:30:00,Liberty Hall,Pro Wrestling Australia Black Label presents Colosseum,https://www.moshtix.com.au/v2/event/pro-wrestling-australia-black-label-presents-colosseum/156064,
2023-10-27T21:00:00,Liberty Hall,Taylor Swift: 1989 Party - Sydney,https://www.moshtix.com.au/v2/event/taylor-swift-1989-party-sydney/155985,
2023-10-28T18:30:00,Liberty Hall,"Thornhill &#39;Prom Queen City&#39; Australian Tour with very special guests Holding Absence (uk), Thousand Below (usa) &amp; Bloom",https://www.moshtix.com.au/v2/event/thornhill-prom-queen-city-australian-tour-with-very-special-guests-holding-abse/154053,
2023-10-29T15:00:00,Liberty Hall,Flight Facilities - The Decades Tour,https://www.moshtix.com.au/v2/event/flight-facilities-the-decades-tour/155809,
2023-11-03T21:00:00,Liberty Hall,"Example – Bangers, Hit &amp; A couple new bits",https://www.moshtix.com.au/v2/event/example-–-bangers-hit-a-couple-new-bits/156121,
2023-11-04T20:00:00,Liberty Hall,Marlon Hoffstadt aka DJ Daddy Trance,https://www.moshtix.com.au/v2/event/marlon-hoffstadt-aka-dj-daddy-trance/157379,
2023-11-05T19:00:00,Liberty Hall,Tea Tairovic: Live in Sydney,https://www.moshtix.com.au/v2/event/tea-tairovic-live-in-sydney/155466,
2023-11-09T19:00:00,Liberty Hall,Sydney. ANTYTILA. Australian Tour 2023,https://www.moshtix.com.au/v2/event/sydney-antytila-australian-tour-2023/154153,
2023-11-12T18:00:00,Liberty Hall,BURAY - Live Concert in Sydney ,https://www.moshtix.com.au/v2/event/buray-live-concert-in-sydney/157287,
2023-11-13T19:00:00,Liberty Hall,BEBE REXHA,https://www.moshtix.com.au/v2/event/bebe-rexha/157106,
2023-11-17T20:00:00,Liberty Hall,Shelter Sydney / Eora ,https://www.moshtix.com.au/v2/event/shelter-sydney-eora/156442,
2023-11-18T15:00:00,Liberty Hall,"Summer Dance w/ Todd Terje (DJ Set), Andy Webb, Reenie",https://www.moshtix.com.au/v2/event/summer-dance-w-todd-terje-dj-set-andy-webb-reenie/157341,
2023-11-18T21:00:00,Liberty Hall,Summer Dance AFTER DARK w/ Adam Pits + Lisene (Space Cadets) &amp; Manami  ,https://www.moshtix.com.au/v2/event/summer-dance-after-dark-w-adam-pits-lisene-space-cadets-manami/157345,
2023-11-24T19:30:00,Liberty Hall,Chappell Roan,https://www.moshtix.com.au/v2/event/chappell-roan/157203,
2023-11-25T19:30:00,Liberty Hall,The Rebels Down Under Tour,https://www.moshtix.com.au/v2/event/the-rebels-down-under-tour/153277,
2023-11-30T19:00:00,Liberty Hall,LEISURE | Leisurevision Album Tour,https://www.moshtix.com.au/v2/event/leisure-leisurevision-album-tour/153482,
2023-12-08T19:30:00,Liberty Hall,growing up? tour 2023. GRENTPEREZ,https://www.moshtix.com.au/v2/event/growing-up-tour-2023-grentperez/152868,
2024-01-05T21:00:00,Liberty Hall, Goldie + Calibre - Sydney ,https://www.moshtix.com.au/v2/event/goldie-calibre-sydney/156318,
2024-01-23T19:30:00,Liberty Hall,OXXXYMIRON,https://www.moshtix.com.au/v2/event/oxxxymiron/147576,
2024-03-14T20:00:00,Liberty Hall,The Tumbling Paddies &#39;The Journey So Far&#39; Australia Tour | 2ND SHOW,https://www.moshtix.com.au/v2/event/the-tumbling-paddies-the-journey-so-far-australia-tour-2nd-show/157103,
2024-03-15T20:00:00,Liberty Hall,The Tumbling Paddies &#39;The Journey So Far&#39; Australia Tour,https://www.moshtix.com.au/v2/event/the-tumbling-paddies-the-journey-so-far-australia-tour/156197,
2023-10-06T21:00:00,Home The Venue,No Scrubs: 90s + Early 00s Party - Sydney,https://www.moshtix.com.au/v2/event/no-scrubs-90s-early-00s-party-sydney/156687,
2023-10-13T22:00:00,Home The Venue,Call Me Maybe: 2000s + 2010s Party - Sydney,https://www.moshtix.com.au/v2/event/call-me-maybe-2000s-2010s-party-sydney/156934,
2023-10-21T22:00:00,Home The Venue,Harryween - Sydney,https://www.moshtix.com.au/v2/event/harryween-sydney/156653,
2023-12-01T21:00:00,Home The Venue,Glitterbox Sydney 2023,https://www.moshtix.com.au/v2/event/glitterbox-sydney-2023/156113,
2024-02-23T23:30:00,Home The Venue,The Eras Afterparty Friday - Sydney,https://www.moshtix.com.au/v2/event/the-eras-afterparty-friday-sydney/154603,
